"index","label_1","label_2","passage_1","passage_2","score_1","score_2","SE_Thresh","dataset","SE_Model"
10,0.0,1.0,"What a total lack of responsibility! My 10 year old saved and saved to buy his 1st aquarium. We took our time and got the tank stable and happy. We purchased a couple of fish at this store last Friday. They died the 1st day, and then the rest of the fish all died of a horrible fungus within a few days thereafter. We went to our usual store on Gilbert and Germain where we explained what happened. Mary (the Manager) and Stephanie, were fantastic. They explained that the fish we purchased probably had a bacterial infection. When I told them that the sick fish came from their other store, they explained that there was nothing that they could do, and called the other store. The Manager on Chandler Blvd told Stephanie that they would not do anything for us. They also made it very clear that the infection most likely came from the new fish. I want to commend they staff at Gilbert and Germain. They were very kind and understanding to my son, and warn everyone NEVER to buy fish (or anything else) from the Petsmart on Chandler Blvd and the 101! The sell diseased fish and take no responsibility for their actions. My son learned a hard lesson about customer service, responsibility, and integrity and is looking forward to sharing his experience with all who will listen! Again.. DO NOT buy live animals at the Petsmart on Chandler Blvd and the 101!","What a totals lacking of responsible! My 10 year old saved and rescued to buy his 1st aquarium. We took our time and got the tank stable and pleased. We bought a couple of fish at this shops last Friday. They died the 1st day, and then the remainder of the fish all die of a terrifying fungus within a few days thereafter. We went to our usual stores on Gilbert and Germain where we explained what happened. Mary (the Manager) and Stephanie, were brilliant. They explained that the fishes we bought arguably had a bacterial infection. When I told them that the sick fish came from their other store, they explained that there was nothing that they could do, and called the other store. The Manager on Chandler Blvd told Stephanie that they would not do anything for us. They also made it very clear that the infection most probable came from the new fish. I wanna to commend they staff at Gilbert and Germain. They were very sort and understanding to my sons, and warning everyone NEVER to buy fish (or anything else) from the Petsmart on Chandler Blvd and the 101! The selling diseased fish and take no responsible for their actions. My sons learned a hard lesson about customer service, responsible, and integrity and is looking forward to sharing his experience with all who volition listen! Again.. DO NOT buy live animals at the Petsmart on Chandler Blvd and the 101!",0.9963707923889159,0.5216542482376099,0.98,"yelp-sentiment","BERT"
11,1.0,0.0,"It's past 10pm, we're hungry, coming home from a wedding party that served small portions of non-edible food. We're visitors from the West Coast, know nothing of the area. Yelped for an establishment that is open late, and still serves food within a 2-mile radius from our hotel. Voila! Yelp has sent us to Huddle. Not only did we get some bomb-ass fish and chips, we got stiff drinks for cheap. WOW! I wouldn't mind coming back here just to hang out if we're in town again. Only thing is it's cash only. Good thing we still had some handy.","It's elapsed 10pm, we're hungry, coming home from a weddings party that served small portions of non-edible food. We're visitors from the West Coastline, know nothing of the zone. Yelped for an establishment that is open late, and still serves food within a 2-mile radius from our hotel. Voila! Yelp has sent us to Huddle. Not only did we got some bombs-arse fish and chips, we get stiff beverages for cheap. WOW! I wouldn't mind coming back here just to hang out if we're in town again. Only thing is it's cash only. Good thing we still had some handy.",0.9258106350898744,0.5310521721839905,0.98,"yelp-sentiment","BERT"
12,1.0,0.0,"I was in town visiting a friend, and he suggested we try Scottsdale Quarter for shopping & restaurants. There are a ton of restaurants in Scottsdale Quarter, and Tanzy seemed to have the most diverse menu and great decor. Everything about this place oozes cool. PROS: 1. Ambience - the restaurant has beautiful, modern decor and attracts a young, upscale crowd. As you enter, there is large lounge area with sofas which makes it great for large groups to relax together. We actually ate in the lounge area and it was comfortable and relaxing. 2. Food - I tried a mozzarella bruschetta appetizer that is made in front of you which was a nice touch and also tried a pasta dish for my entree. Both dishes tasted good and the presentation looked fantastic. CONS: 1. Service - the service is so-so. As I mentioned, we chose to sit in the lounge area, and our waitress would check-in on us every 20-30 minutes even though the restaurant was pretty quiet. Our glasses were empty and took us awhile to get our entree order in after getting appetizers. 2. Price - the two of us ordered 2 appetizers, 2 entrees, and a couple of drinks each. Total cost about $110 (including tax & tip). A little pricey. Overall, I would visit this restaurant again once or twice a year for special occasions and group events.","I was in town visiting a friend, and he suggested we attempts Scottsdale Quarter for shopping & restaurants. There are a ton of restaurants in Scottsdale Quarter, and Tanzy seemed to have the most various menu and great decor. Everything about this placing oozes cool. PROS: 1. Atmosphere - the restaurant has beautiful, modern decor and attract a young, upscale crowd. As you enter, there is big lounge area with sofas which makes it great for large groups to relaxing together. We actually eat in the lounge area and it was cozy and relaxing. 2. Eating - I tried a mozzarella bruschetta appetizer that is made in front of you which was a nice touching and also tried a pasta dish for my entree. Both dishes tasted good and the presentation looked fantastic. CONS: 1. Service - the service is so-so. As I cited, we choose to sit in the lounge area, and our waitress would checks-in on us every 20-30 minutes even though the restaurant was quite quiet. Our glasses were empty and took us awhile to get our entree order in after getting appetizers. 2. Costing - the two of us ordered 2 appetizers, 2 entrees, and a couple of drinks each. Total cost about $110 (including tax & tip). A little pricey. Overall, I would visit this restaurant again once or twice a year for special occasions and group events.",0.8914124965667725,0.5641863346099854,0.98,"yelp-sentiment","BERT"
0,0.0,1.0,"OK, so check this out. I know I have been long dormant with the Yelp reviews (bad girl, BAD GIRL!), so to make it up to ya'll, I am now embarking on a casino-by-casino tour of my new hometown of LV, NV, and will include reviews of each as I tour them. Now, these will not include room stays, but just schlepping around the premises - eating, drinking, and checking out anything that moves or doesn't move. Got it? OK, let's proceed... Review #21: walk in this small place (which is wedged between Harrah's and the Venetian), and you will forget you are on the fabulous Las Vegas Strip, and you'll soon think you are at a divey off-strip casino that hasn't changed it's d\u00e9cor in 40 years; this place is a real hole, and a total anachronism; I'm sure some people love cheap & smokey retro joints like this, but I say it's time to nuke it!; attached to the luxurious Best Western, whose lobby looks like, well, an old Best Western; the ""store"" is cheezy & cheap Vegas crap; there are supposedly $1 Michelob bottles at the bar, but somehow I resisted; and the top-shelf steakhouse here is...wait for it...The Outback!; best craft beer list = check this out, I actually saw the following 4-tap draft beer line-up - Bud, Bud Light, Coors Light, Miller Lite; luckily just then, a wormhole opened up in the fabric of the universe and I escaped out onto The Strip, never to return!","ALRIGHT, so check this out. I know I ha been long dormant with the Yelp reviews (bad daughter, BAD GIRLS!), so to make it up to ya'll, I am now embarking on a casino-by-casino tour of my newest hometown of LV, NV, and will include reviews of each as I tour them. Now, these will not include room stays, but just schlepping around the premises - eating, drinking, and checking out anything that moves or doesn't move. Got it? ALRIGHT, letting's proceed... Revisited #21: walk in this small place (which is wedged between Harrah's and the Venetian), and you will forget you are on the fabulous La Vegas Strip, and you'll shortly think you are at a divey off-strip casino that hasn't changed it's d\u00e9cor in 40 years; this place is a real hole, and a total anachronism; I'm sure some people adores cheap & smokey retro joints like this, but I said it's time to nuke it!; attached to the luxurious Best Western, whose lobby looks like, well, an ancient Best Western; the ""store"" is cheezy & cheap Vegas crap; there are supposedly $1 Michelob bottles at the bar, but somehow I resisted; and the top-shelf steakhouse here is...wait for it...The Outback!; best craft beer listings = check this out, I actually saw the following 4-tap draft beer line-up - Bud, Bud Light, Coors Light, Miller Lite; luckily just then, a wormhole opened up in the fabric of the universe and I escaped out onto The Strip, never to return!",0.7448526620864868,0.5375400781631471,0.98,"yelp-sentiment","BERT"
1,1.0,0.0,"Walked in with no reservation and we were seated straight away. It was a little before the normal dinner crowd which might explain the no waiting. Everything is a la carte so for the main course I ordered a petite fillet and my wife ordered a seared Tuna mignon au poivre with tomato sherry vinaigrette, we also ordered the Flemings potatoes which turned out to be scalloped potatoes. The steak and the potatoes were done perfectly, however the Tuna was not what we expected. I would not call it seared as much as I would say it waved hello at a pan on its way to the plate. The entire thing was really cold - not cool - cold and the vinaigrette was over powering. We sent it back with the same comments and asked for the topping on the side the next time which really helped. Even the second time around the tuna could have been warmer but it had very good taste. Entire meal with a couple of drinks was $130ish. With it all said and done I would go back with no hesitation.","Walked in with no reservation and we were seated straight away. It was a little before the normal dinner crowd which maybe explaining the no waiting. Everything is a la carte so for the main course I ordered a petite fillet and my wife ordered a seared Tuna mignon au poivre with tomato sherry vinaigrette, we also ordered the Flemings potatoes which turned out to be scalloped potatoes. The steak and the potatoes were done perfectly, however the Tuna was not what we expected. I would not call it seared as much as I would say it waved hello at a pan on its way to the plate. The entire thing was genuinely cold - not cool - frigid and the vinaigrette was over powering. We sent it back with the same remarks and asks for the topping on the side the next time which really help. Even the second time around the tuna could have been warmer but it had very good taste. Entire meal with a couple of beverages was $130ish. With it all say and done I would go back with no hesitation.",0.9472050666809082,0.556401789188385,0.98,"yelp-sentiment","BERT"
2,1.0,0.0,"Open, Open, Open. Coffee Bean and Tea Leaf in the Palazzo just opened last nite at the ungodly Vegas hour of like 11pm. Of course, after walking by it for days staring at the unopened storefront, we HAD to stop in when we saw their beautiful lit sign and actual people inside. Cream Cheese Cinnamon Roll is the CLEAR winner at the CB's and this one is no different. GET IT. If not, the massive slab of coffee cake looked like a good runner up for fat-package-on-assage and artery cloggage. Try the Moroccan Mint Tea Latte, MUST HAVE. Could use a bit more caffeine for sure though....not sure it's an AM thing, I need more leaded in my mornings. Bonus for being green conscious, their bags and cups are made from 100% recycled products.","Open, Opened, Open. Coffee Bean and Tea Leaf in the Palazzo just opened last nite at the godless Vegas hour of like 11pm. Of course, after walking by it for days staring at the unopened storefront, we HAD to stops in when we saw their handsome lit sign and actual people inside. Cream Cheese Cinnamon Roll is the CLEAR winner at the CB's and this one is no different. GET IT. If not, the hefty slab of coffee cake looked like a good runner up for fat-package-on-assage and artery cloggage. Attempting the Moroccan Mint Tea Latte, MUST HAVE. Could utilizing a bit more caffeine for sure though....not sure it's an AM thing, I need more leaded in my mornings. Bonus for being green conscious, their bags and cups are made from 100% recycled products.",0.9489854574203492,0.5574787259101868,0.98,"yelp-sentiment","BERT"
3,1.0,0.0,"i have to agree that the business sign for this massage place is very misleading. i have seen in many times and always thought it was a foot reflexology place as that is what it says it is. i did not know that i could get a body massage here until i looked up massage places on my yelp app! so i call them and the receptionist answers; she doesnt speak english.....she cannot tell me where she is located but is able to tell me they do walk-ins. so i go because i am in a lot of pain with my back today. i get there and the masseuse takes me back right away. her english is better but still difficult to understand. the massage was nice. i am not very experienced in the massage world but i can tell you this was different than others i have paid for. i have only ever gotten a swedish massage. i do not know what kind this was but it feel nice nonetheless. there is some slapping, a lot of rubbing, and some elbows and forearms. it did relieve a lot of my back pain and definitely relaxed me. the rooms are different. there is just a curtain for privacy and the music is coming from a central location. upon completion of my massage i had to write down how much i wanted charged to my card because the receptionist could not understand me. that was a little frustrating. she did give me a punch card though. buy 10 massages get one free. the cost for this ( 1 hour) was $50. I dont know if it was worth that because i have not compared the costs to other places, but i would probably return.","i have to agree that the business sign for this massage place is very misleading. i have seen in many times and always thought it was a foot reflexology place as that is what it says it is. i did not know that i could get a bodies massage here until i looked up massage locations on my yelp app! so i calling them and the receptionist reply; she doesnt speak english.....she cannot told me where she is located but is able to told me they do walk-ins. so i go because i am in a lot of pain with my back today. i get there and the masseuse takes me back right away. her english is better but still difficult to understanding. the massage was nice. i am not very experienced in the massage world but i can tell you this was different than others i ha paid for. i ha only ever gotten a swedish massage. i do not know what kind this was but it feel nice nevertheless. there is some slapping, a lot of rubbing, and some elbows and forearms. it did relieve a batch of my back pains and surely relaxed me. the room are different. there is just a curtain for privacy and the music is coming from a central location. upon completion of my massage i had to write down how much i wanted charged to my card because the receptionist could not understand me. that was a little frustrating. she did give me a punch card though. buy 10 massages get one free. the pricing for this ( 1 hour) was $50. I dont know if it was worth that because i have not compared the costs to other places, but i would probably return.",0.7444618344306946,0.5034465789794922,0.98,"yelp-sentiment","BERT"
4,0.0,1.0,"Really not great thinking we are talking about buffet in Vegas. The selection is very limited. Price is not bad.","Really not grand thinking we are talking about buffet in Vegas. The choosing is very restricted. Price is not bad.",0.9932333827018738,0.503433108329773,0.98,"yelp-sentiment","BERT"
5,1.0,0.0,"I love shopping at Goodwill, but this Goodwill I rarely find what I want. I was on my way to Target to get a coffee maker and thought I might stop here to see if I could quickly find one, but I couldn't. Personally, I haven't bought much from this Goodwill since it opened probably a year or so ago. However, the customer service at this Goodwill is excellent. People are always so cheerful and happy, personable. I just wish I could find stuff I like at this one, but alas, I can't. However, they do have a lot of stuff and things are fairly organized. So the excellent attitudes and customer service far out weigh everything else.","I love shopping at Goodwill, but this Goodwill I rarely find what I want. I was on my way to Target to get a coffee maker and thinks I might stop here to see if I could quickly find one, but I couldn't. Personally, I haven't bought much from this Goodwill since it opened probably a year or so ago. However, the customer service at this Goodwill is admirable. People are always so cheerful and happy, personable. I just wishing I could find stuff I like at this one, but alas, I can't. However, they do have a lot of stuff and things are fairly organized. So the admirable attitudes and customer servicing far out weighs everything else.",0.9309638738632202,0.5340319275856018,0.98,"yelp-sentiment","BERT"
6,1.0,0.0,"For those parents who need to take kids in for their first haircut, or one of the first few haircuts, I strongly recommend a place like this. Cool Cuts has a nice play area for kids while they wait including video game stations for the older kids. A basic cut is $16.95 which is average. You can find cheaper prices at Stupidcuts and Hateclips, but you will make up the difference by waiting at least an hour for a moron to cut your child's hair badly, and your child being scared to death in the process. Spend a few bucks more and go to a shop that specializes in kids. The kids get to sit in a regular chair or a special car or airplane chair and watch a video from a decent selection while the snippers do their work. My little boy just had his third haircut ever, and Maryam (sic) did a great job. I think she set the land speed record for cutting hair. He was seated and done within 5 minutes, and all that while having a screaming fit the way only an 18 month old boy from my family can do. They will use scissors if the child can stand it, and clippers if she has a squirmer. I recommend calling ahead for a reservation or you will have to wait (or shop with your wife while waiting!).","For those parents who needs to take kids in for their first haircut, or one of the first few haircuts, I strongly recommends a placing like this. Cool Cuts has a nice play area for kids while they wait including video game stations for the older kids. A basic cut is $16.95 which is averaging. You can find cheaper prices at Stupidcuts and Hateclips, but you will make up the difference by waiting at least an hour for a moron to cut your child's hair badly, and your child being frightened to death in the process. Spend a few bucks more and go to a shop that specializes in kids. The kids get to sit in a regular chair or a special car or airplane chair and watch a video from a decent selection while the snippers do their work. My little boy just had his third haircut ever, and Maryam (sic) did a grand jobs. I thoughts she set the land speed record for cut hair. He was seated and done within 5 minutes, and all that while having a screaming fit the manner only an 18 month old boy from my family can do. They will use scissors if the child can stand it, and clippers if she has a squirmer. I recommend calling ahead for a reservation or you will have to wait (or shop with your wife while waiting!).",0.990872085094452,0.5406031608581543,0.98,"yelp-sentiment","BERT"
