"Unnamed: 0","label_1","label_2","passage_1","passage_2","score_1","score_2","SE_Thresh","dataset"
13,1.0,0.0,"I have been using this club since it opened. I swim and use the locker room. My only complaint is that they do not know how to clean the tile floors. I see the cleaning person with a string mop, which is basically just spreading dirty water over the floor. The floors are in need of professional steam cleaning.","I have been utilizes this club since it opened. I swim and use the locker room. My only complaints is that they do not know how to clean the tile floors. I behold the cleanliness person with a string mop, which is basically just spreading dirty water over the floor. The floors are in need of professional steam cleaning.",0.7129073143005371,0.5141128897666931,0.96,"yelp-sentiment"
34,0.0,1.0,"It used to be my thinking that movies required plots, or some other means of making you care at all about the story line or anything that is going on. This movie has showed me that you don't actually have to have anything like that. I could sum it up simply as that. But, IMDb wants me to have more lines. It was kind of pretty. not compelling in the slightest. The way the characters talk in the movie makes you think it should have taken place over a matter of days, but there is no passage of time and i'm pretty sure it all happens in an hour. If you are looking to entertain yourself, then buy a gallon of milk and see how fast you can drink it before throwing up. It would be a far better use of your time. Time that you will never get back. Jurassic Park 3 was pulled off better than this movie.","It used to be my thinking that movies required plots, or some other means of making you caring at all about the story line or anything that is going on. This movie has showed me that you don't actually have to have anything like that. I could sum it up simply as that. But, IMDb want me to have more lines. It was kind of pretty. not compelling in the slightest. The way the characters talk in the movie makes you think it should have taken place over a matter of days, but there is no passage of time and i'm quite sure it all happens in an hour. If you are looking to entertain yourself, then buy a gallon of milk and see how speedily you can drink it before throwing up. It would be a far better using of your time. Time that you will never get back. Jurassic Park 3 was pulled off better than this movie.",0.6438384056091309,0.5098191499710083,0.98,"imdb"
15,0.0,1.0,"the film would work much better as a video installation in a museum , where viewers would be free to leave . immediately .","the film would work much better as a video installation in a museum , where viewers would be free to leaving . forthwith .",0.6050938367843628,0.5118105411529541,0.99,"mr"
21,0.0,1.0,"suggests puns about ingredients and soup and somebody being off their noodle , but let's just say the ingredients don't quite add up to a meal .","suggests puns about ingredients and soup and someone being off their noodle , but let's just say the ingredients don't pretty add up to a meal .",0.6306056976318359,0.5263556838035583,0.97,"mr"
33,1.0,0.0,"I had heard this film was a study of a landscape photographer's art by presenting the beauty in man's deconstructing the natural landscape. It certainly showed the laborious activities to find locations, setup shots, and capture stark images whose final destinations were art studios worldwide. Put together in moving pictures it is truly a horror show. This film oozes by you supplanting the shock of ghastly images with gentle waves of a wonderful industrial soundtrack that guides you like on slow moving river. Each sequence stands on its own, but in combination you get deeper and deeper into the feeling of overwhelming inevitability. There are few words, this allowing the grandeur in what is shown to preach in its own way. An awful, massive factory filled with human automata who live in hopelessly lifeless dormitories. Individuals dying early while rummaging for recyclable scraps in mountains of our E-waste. The birthing of gigantic ships and their destruction by hand in giant graveyards. The construction of the Three Gorges Dam, the largest industrial project in human history and likely for all time. The time lapse as a city dies and is simultaneously reborn into a replica of modernity that purposefully destroys all relics of the culture that was. The most terrifying image for me was a dam engineer explaining that the most important function of the dam was flood control. The shot shifts to the orchard behind the spokesperson where you witness the level of the last flood by the toxic water having eaten the bark from the trees, demonstrating that nothing but the most hideous vermin could be living in the waters. The obvious not being stated is far more powerful than your normal preachy Save the Earth documentaries. The artist Edward Burtynsky explains the method wonderfully. 'By not saying what you should see many people today sit in an uncomfortable spot where you don't necessarily want to give up what we have but we realize what we're doing is creating problems that run deep. It is not a simple right or wrong. It needs a whole new way of thinking'. The subtlety of this descends into an either/or proposition, but the film images scream that the decision has very much been made in favor of the dark side. Though never stated directly in any way, as the waves of what you witness wash away from your awareness and you contemplate, there is only one conclusion possible we are doomed. The progress of mankind that is inexorable from our natures leaves behind carnage that this artist finds terrifying beauty in. What he is actually capturing are the tracks of we the lemmings rushing unconsciously toward our own demise. Unlike most films with environmental themes, this one ends with no call to arms. It argues basically what's the point, but makes certain you place the blame properly on all of us equally.","I had heard this movie was a studying of a scenery photographer's art by presenting the beauty in man's deconstructing the natural landscape. It admittedly showed the laborious activity to find locations, setup shots, and capture stark photographs whose final destinations were art studios global. Put together in moving pictures it is really a horror show. This movie oozes by you supplanting the shock of ghastly image with mild waves of a sumptuous industrial soundtrack that guidebook you like on slows moving river. Each sequence stands on its own, but in combination you get deeper and deeper into the feeling of gargantuan inevitability. There are few words, this permitting the grandeur in what is shown to preach in its owned manner. An awful, large factory fills with human automata who live in hopelessly lifeless dormitories. Persons dying early while rummaging for recyclable scraps in mountains of our E-waste. The birthing of prodigious ships and their destruction by hand in giant graveyard. The construct of the Three Gorges Dam, the largest industrial project in human history and likely for all time. The time lapse as a city dies and is concurrently reborn into a replica of modernity that purposefully demolishing all relics of the culture that was. The most terrifying image for me was a dam engineer explaining that the most important function of the dam was flood control. The shot shifts to the orchard behind the spokesperson where you witness the level of the last flood by the toxic water having eaten the bark from the trees, demonstrating that nothing but the most hideous vermin could be living in the waters. The obvious not being stated is far more powerful than your normal preachy Save the Earth documentaries. The artist Edward Burtynsky explains the method wonderfully. 'By not saying what you should see many people today sit in an uncomfortable spot where you don't necessarily want to give up what we have but we realize what we're doing is creating problems that run deep. It is not a simple right or wrong. It needs a whole new way of thinking'. The subtlety of this descends into an either/or proposition, but the film images scream that the decision has very much been made in favor of the dark side. Though never stated directly in any way, as the waves of what you witness wash away from your awareness and you contemplate, there is only one conclusion possible we are doomed. The progress of mankind that is inexorable from our natures leaves behind carnage that this artist finds terrifying beauty in. What he is actually capturing are the tracks of we the lemmings rushing unconsciously toward our own demise. Unlike most films with environmental themes, this one ends with no call to arms. It argues basically what's the point, but makes certain you place the blame properly on all of us equally.",0.9746524095535278,0.5080808401107788,0.96,"imdb"
17,0.0,1.0,"like its title character , esther kahn is unusual but unfortunately also irritating .","like its title personages , esther kahn is unusual but regretfully also bothersome .",0.6712832450866699,0.5106559991836548,0.96,"mr"
22,1.0,0.0,"In LV on business, and decided that I would make the trip to what was described to me as ""Mecca if you love Thai food.... outside of Thailand, of course."" I drove my rented minivan to the strip mall (yes, you read that right a minivan. Me. In a minivan. Oh, and the strip mall too... and no, there weren't strippers at the strip mall) on Sahara. As I hustled to the door (it was very cold!) the small, completely unassuming store front seemed quiet for a Wednesday night. And then I opened the door. The place was positively cavernous, given the little entryway. I put my name down and went to sit at the bar while I waited the estimated 30 minute wait (it was less!). The bustle of the place is amazing. The smells, the service... there's a great energy and an extensive list of beers and wines to get you started. Earlier in the night DH had told me to ask if they had a tasting menu (they don't, but what a great idea!) so that I could try more things. It was only by the stroke of luck that my neighbours at the bar and I shared a similar last name, country of origin, and is turns out, passion for food. When we were seated next to eachother, they ever so graciously shared their appetizer (heaven on a plate) and I shared my tom ka kai (holy crap was that good). The Ginger Sea Bass was perfectly delicate. You'd expect the thai flavours to overwhelm the fish, but instead it was perfectly balanced and prepared, with the fish still having just the right bite. I'm a Pad Kee Mao aficionado. I eat it everywhere I can because it's my favorite and I'm always looking for the most amazing one. And thanks to my new super BFFs, I got to try not one, but two ways that Lotus of Siam excels at it - one with prawns and one with crispy duck. People, you can not go wrong. Order either. Order both. Eat all the things. I will absolutely, positively, with 100% certainty be back. Because there is soo much more to try and everything was truly flawless (including the service!)","In LV on business, and decided that I would make the voyages to what was described to me as ""Mecca if you love Thai food.... exterior of Thailand, of course."" I drove my rented minivan to the strip mall (yeah, you read that right a minivan. Me. In a minivan. Ah, and the strip mall too... and no, there weren't strippers at the strip mall) on Sahara. As I hustled to the door (it was very cold!) the small, utterly humble shop front seemed quiet for a Wednesday night. And then I open the door. The placing was positively cavernous, given the small entryway. I put my naming down and went to sitting at the bar while I waited the estimated 30 minute awaiting (it was fewer!). The bustle of the placing is staggering. The smells, the service... there's a grand energy and an extensive list of beers and wines to got you started. Preceding in the night DH had told me to asked if they had a tasting menu (they don't, but what a great idea!) so that I could try more things. It was only by the stroke of luck that my neighbours at the bar and I shared a similar last name, country of origin, and is turns out, passion for food. When we were seated next to eachother, they ever so graciously shared their appetizer (heaven on a plate) and I shared my tom ka kai (holy crap was that good). The Ginger Sea Bass was perfectly delicate. You'd expect the thai flavours to overwhelm the fish, but instead it was perfectly balanced and prepared, with the fish still having just the right bite. I'm a Pad Kee Mao aficionado. I eat it everywhere I can because it's my favorite and I'm always looking for the most amazing one. And thanks to my new super BFFs, I got to try not one, but two ways that Lotus of Siam excels at it - one with prawns and one with crispy duck. People, you can not go wrong. Order either. Order both. Eat all the things. I will absolutely, positively, with 100% certainty be back. Because there is soo much more to try and everything was truly flawless (including the service!)",0.9803785681724548,0.5390197038650513,0.96,"yelp-sentiment"
49,0.0,1.0,"As with the other episodes in this made-for-TV series expanding on the many adventures of the sea legend, Horatio Hornblower's super human infallibility ruins all chance for suspense. As little Wesley Crusher ruined many seasons of THE NEXT GENERATION, Horatio Hornblower invincibly saves every situation. Each and every clever solution inevitably comes only from the lips of Horatio Hornblower. Immeasurably superior, Hornblower's main trouble in this movie series seems to be tolerating the many error ridden characters above and below him in the chain of command. A perfect being makes for dull story telling. So superior is our hero, that even those who attempt to help him are powerless to do something correctly unless Hornblower is there to direct and control their every move. What is the sense in telling a story about any person who cannot do wrong and will repeatedly win at everything every single time? What is the point of watching such a story?","As with the other episodes in this made-for-TV series expansion on the many adventures of the sea legend, Horatio Hornblower's super human infallibility wrecks all luck for suspense. As little Wesley Crusher destroyed many seasons of THE NEXT GENERATION, Horatio Hornblower invincibly saves everything situation. Each and every clever solution inevitably comes only from the lips of Horatio Hornblower. Tremendously superior, Hornblower's main difficulty in this film series seems to be tolerating the many error ridden characters above and below him in the chain of command. A perfect being makes for dreary tales telling. So superior is our hero, that even those who attempt to help him are powerless to do something duly unless Hornblower is there to direct and control their every move. What is the sense in telling a story about any person who cannot do wrong and volition repeatedly win at everything every lone time? What is the point of watching such a story?",0.9751976132392884,0.5053621530532837,0.96,"imdb"
12,0.0,1.0,"feels strangely hollow at its emotional core .","feels weirdly hollow at its emotional core .",0.6129683256149292,0.5055994987487793,0.96,"mr"
4,0.0,1.0,"the film never gets over its own investment in conventional arrangements , in terms of love , age , gender , race , and class .","the film never gets over its own investment in traditional arrangements , in terms of love , age , gender , race , and class .",0.5171867609024048,0.5762288570404053,0.97,"mr"
12,0.0,1.0,"An average TV movie quality, totally formula story of religious fanatic (Ron Perlman, who gives good ""I'm not just the President of 'Psychos R Us,' I'm also a client."") who gets control of a biochemical virus (think the virus from the movie ""The Rock""). Too bad for him that he also gets stuck in a bank building during an earthquake with bank robbers and the government agents trying to stop him (led by the impressively physiqued, mildly entertaining Wolf Larson, backed by Fred Dryer) along with the standard ""in the wrong place at the wrong time"" spunky female (the forever bland Erika Eleniak) and ""lived as a wimp but died as a hero at the last minute"" male (Brandon Karrer). Has the standard background story to give sympathy to the religious fanatic (wife and son killed in a police raid a few years previous). Basically a decent rainy day movie. Favorite line, spoken by Ron Perlman after he finds the vial of the virus hidden in Erika Eleniak's cleavage: ""A woman and her mystery."" Worth a rent.","An averages TELEVISIONS movies quality, fully formula story of religious fanatic (Ron Perlman, who gives good ""I'm not just the President of 'Psychos R Us,' I'm also a client."") who gets control of a biochemical virus (think the virus from the movie ""The Rock""). Too bad for him that he also gets stuck in a bank building during an earthquake with bank robbers and the government agents trying to stop him (led by the impressively physiqued, mildly entertaining Wolf Larson, backed by Fred Dryer) along with the standard ""in the wrong place at the wrong time"" spunky female (the forever bland Erika Eleniak) and ""lived as a wimp but died as a hero at the last minute"" male (Brandon Karrer). Has the standard background story to give sympathy to the religious fanatic (wife and son killed in a police raid a few years previous). Basically a decent rainy day movie. Favorite line, spoken by Ron Perlman after he finds the vial of the virus hidden in Erika Eleniak's cleavage: ""A woman and her mystery."" Worth a rent.",0.7213302850723267,0.5467872023582458,0.97,"imdb"
5,0.0,1.0,"I have an awful pan-and-scan videotape of ""Boom!"", and I want to see it in all its widescreen glory. So I voted ""1"" and hope you will too. Together, we can pull this movie down into the pits of cinematic dross, and hope that someone will see an opportunity for BIG MONEY in releasing ""Boom!"" in its Director's Cut Extended Version. The movie is one of my howling favoritesyou just look at the people involved, the director, the actors, the cameraman, and you say to yourself, ""Yep, I guess you can fool some of the people for a lot of time."" Producers considering the DVD release of ""Boom!"" should note that, everywhere it's been shown, there have been sellout crowds in the theaters. But it hasn't been up to Frostbite Falls yet.","I have an awful pan-and-scan videotape of ""Boom!"", and I want to see it in all its widescreen glory. So I voted ""1"" and hope you will too. Together, we can pull this movie down into the pits of cinematic dross, and hope that anyone will see an opportunity for BIG MONEY in releasing ""Boom!"" in its Director's Cut Extended Version. The movie is one of my howling favoritesyou just look at the people involved, the director, the actors, the cameraman, and you say to yourself, ""Yep, I guess you can fool some of the people for a lot of time."" Producers considering the DVD release of ""Boom!"" should note that, everywhere it's been shown, there have been sellout crowds in the theaters. But it hasn't been up to Frostbite Falls yet.",0.5411655902862549,0.5095927119255066,0.97,"imdb"
14,0.0,1.0,"I have an awful pan-and-scan videotape of ""Boom!"", and I want to see it in all its widescreen glory. So I voted ""1"" and hope you will too. Together, we can pull this movie down into the pits of cinematic dross, and hope that someone will see an opportunity for BIG MONEY in releasing ""Boom!"" in its Director's Cut Extended Version. The movie is one of my howling favoritesyou just look at the people involved, the director, the actors, the cameraman, and you say to yourself, ""Yep, I guess you can fool some of the people for a lot of time."" Producers considering the DVD release of ""Boom!"" should note that, everywhere it's been shown, there have been sellout crowds in the theaters. But it hasn't been up to Frostbite Falls yet.","I have an awful pan-and-scan videotape of ""Boom!"", and I wanna to see it in all its widescreen glory. So I voted ""1"" and hope you will too. Together, we can pull this movie down into the pits of cinematic dross, and hope that someone will behold an opportunity for BIG MONEY in releasing ""Boom!"" in its Director's Cut Extended Version. The movie is one of my howling favoritesyou just look at the people involved, the director, the actors, the cameraman, and you say to yourself, ""Yep, I guess you can fool some of the people for a lot of time."" Producers considering the DVD release of ""Boom!"" should note that, everywhere it's been shown, there have been sellout crowds in the theaters. But it hasn't been up to Frostbite Fall yet.",0.5411654114723206,0.5113741755485535,0.99,"imdb"
5,0.0,1.0,"I give this marriage 3 years and thats stretching it. Adrianne Curry is fouled mouth, spoiled, controlling, loud, and her bi sexual past makes me laugh. She tells Chris he has an image to protect and must avoid strip clubs. He married her. Chris has low self esteem and from a different time warp. I have nothing against Adrianne Curry but this combination is not gonna have a happy ever after ending. Her mother said he was an old rooster and thinks this is his last attempt to recapture his youth. Here 2 very good people who are gonna end up in a nasty divorce. I don't think his old "" Brady Family"" is gonna fit into his new life. I see them being shut out. Chris said his friends were more important than his family. The supported him and was there for him.","I give this marriage 3 years and theres stretching it. Adrianne Curry is fouled mouth, spoiled, controlling, loud, and her bi sexual past makes me laugh. She tells Chris he has an image to protect and must avoid strip clubs. He married her. Chris has low self esteem and from a different time warp. I have nothing against Adrianne Curry but this combination is not gonna have a happier ever after ending. Her mother said he was an old rooster and thinks this is his last attempt to recapture his youth. Here 2 very good people who are gonna end up in a nasty divorce. I don't think his old "" Brady Family"" is gonna fit into his new life. I see them being closing out. Chris said his friends were more important than his family. The supported him and was there for him.",0.6179586052894592,0.5615463256835938,0.96,"imdb"
