"label_1","label_2","passage_1","passage_2","score_1","score_2"
1.0,0.0,"disappointingly , the [[characters]] are too [[strange]] and dysfunctional , tom [[included]] , to ever [[get]] under the skin , but this is compensated in [[large]] part by the off-the-[[wall]] [[dialogue]] , visual [[playfulness]] and the outlandishness of the idea itself .","disappointingly , the [[character]] are too [[loopy]] and dysfunctional , tom [[accounted]] , to ever [[fetch]] under the skin , but this is compensated in [[grosse]] part by the off-the-[[wail]] [[dialog]] , visual [[irreverence]] and the outlandishness of the idea itself .",0.99698406457901,0.6442923545837402
0.0,1.0,"a tough go , but leigh's depth and rigor , and his skill at inspiring accomplished portrayals that are all the more impressive for their lack of showiness , offsets to a notable degree the film's often-mined and [[despairing]] milieu .","a tough go , but leigh's depth and rigor , and his skill at inspiring accomplished portrayals that are all the more impressive for their lack of showiness , offsets to a notable degree the film's often-mined and [[dejected]] milieu .",0.8381213545799255,0.6328637003898621
1.0,0.0,"a [[gentle]] and [[engrossing]] [[character]] [[study]] .","a [[moderate]] and [[puzzling]] [[feature]] [[browse]] .",0.9977371692657471,0.6399670839309692
1.0,0.0,"stephen rea , aidan quinn , and alan bates play desmond's legal [[eagles]] , and when [[joined]] by brosnan , the sight of this grandiloquent [[quartet]] lolling in [[pretty]] [[irish]] [[settings]] is a [[pleasant]] enough thing , '[[tis]] .","stephen rea , aidan quinn , and alan bates play desmond's legal [[crows]] , and when [[subscribed]] by brosnan , the sight of this grandiloquent [[quintet]] lolling in [[quite]] [[irishman]] [[parameters]] is a [[gentil]] enough thing , '[[ast]] .",0.9985098242759705,0.5003759264945984
0.0,1.0,"the major problem with windtalkers is that the [[bulk]] of the movie centers on the [[wrong]] character .","the major problem with windtalkers is that the [[sizeable]] of the movie centers on the [[amiss]] character .",0.9506715536117554,0.5487545728683472
0.0,0.0,"a technical triumph and an extraordinary bore .","a technical triumph and an extraordinary bore .","",""
1.0,0.0,"while not all [[transitions]] to [[adulthood]] are so fraught , there's much [[truth]] and no [[small]] amount of poetry in [[girls]] can't swim .","while not all [[transition]] to [[grownup]] are so fraught , there's much [[lowdown]] and no [[tad]] amount of poetry in [[gals]] can't swim .",0.9946551322937012,0.6829166412353516
0.0,1.0,"if it's another regurgitated action [[movie]] you'[[re]] after , there's no better [[film]] than half [[past]] dead .","if it's another regurgitated action [[cinema]] you'[[er]] after , there's no better [[cinema]] than half [[yesteryear]] dead .",0.8165799975395203,0.5642280578613281
0.0,1.0,"resembles a soft porn brian de palma [[pastiche]] .","resembles a soft porn brian de palma [[slapstick]] .",0.7351176142692566,0.5004941821098328
0.0,1.0,"a [[frustrating]] 'tweener' -- too slick , contrived and [[exploitative]] for the art [[houses]] and too cynical , small and decadent for the malls .","a [[disturbing]] 'tweener' -- too slick , contrived and [[operative]] for the art [[residences]] and too cynical , small and decadent for the malls .",0.979206919670105,0.6405308842658997
1.0,0.0,"while the humor is recognizably plympton , he [[has]] [[actually]] bothered to [[construct]] a real story this time .","while the humor is recognizably plympton , he [[possess]] [[definately]] bothered to [[manufactured]] a real story this time .",0.9882029891014099,0.5457528829574585
1.0,0.0,"a film that's flawed and [[brilliant]] in [[equal]] measure .","a film that's flawed and [[briiliant]] in [[chickened]] measure .",0.9966228008270264,0.7160274982452393
0.0,1.0,"it's [[obvious]] [je-gyu is] [[trying]] for poetry ; what he [[gets]] [[instead]] has all the lyricism of a limerick [[scrawled]] in a [[public]] restroom .","it's [[evident]] [je-gyu is] [[wanting]] for poetry ; what he [[achieves]] [[yet]] has all the lyricism of a limerick [[splattered]] in a [[civil]] restroom .",0.9836744070053101,0.6568182706832886
1.0,0.0,"[[beautiful]] , cold , [[oddly]] [[colorful]] and just plain [[otherworldly]] , a [[freaky]] bit of art that's there to scare while we [[delight]] in the [[images]] .","[[sumptuous]] , cold , [[annoyingly]] [[quaint]] and just plain [[ghostly]] , a [[puzzling]] bit of art that's there to scare while we [[mirth]] in the [[photos]] .",0.999433696269989,0.6432902812957764
1.0,0.0,"if the film [[has]] a problem , its shortness disappoints : you [[want]] the story to [[go]] on and on .","if the film [[ha]] a problem , its shortness disappoints : you [[desirous]] the story to [[budge]] on and on .",0.9900952577590942,0.6567469835281372
1.0,0.0,"this submarine drama [[earns]] the right to be [[favorably]] compared to das boot .","this submarine drama [[profited]] the right to be [[negatively]] compared to das boot .",0.9941961765289307,0.7488027811050415
1.0,0.0,"[[great]] [[fun]] both for sports aficionados and for ordinary louts whose idea of exercise is climbing the [[steps]] of a stadium-[[seat]] megaplex .","[[gargantuan]] [[amusement]] both for sports aficionados and for ordinary louts whose idea of exercise is climbing the [[marches]] of a stadium-[[headquarter]] megaplex .",0.9979864358901978,0.5493955016136169
1.0,0.0,"one of the more [[intelligent]] [[children]]'s [[movies]] to hit theaters this [[year]] .","one of the more [[shrewd]] [[infants]]'s [[footage]] to hit theaters this [[sunni]] .",0.9888584613800049,0.5379672050476074
0.0,1.0,"this [[rough]] trade [[punch]]-and-judy act didn't [[play]] well then and it plays [[worse]] now .","this [[harsh]] trade [[fist]]-and-judy act didn't [[toy]] well then and it plays [[poorer]] now .",0.8783435821533203,0.5100033283233643
1.0,0.0,"a [[witty]] , low-[[key]] romantic comedy .","a [[existential]] , low-[[essential]] romantic comedy .",0.980190098285675,0.5382978320121765
0.0,1.0,"a series of immaculately composed shots of patch adams quietly freaking out does not [[make]] for much of a movie .","a series of immaculately composed shots of patch adams quietly freaking out does not [[exert]] for much of a movie .",0.8600691556930542,0.5934994220733643
1.0,0.0,"an exceedingly clever piece of cinema . another [[great]] ‘what you don't see' is [[much]] more [[terrifying]] than what you do see thriller , coupled with some [[arresting]] effects , [[incandescent]] tones and stupendous [[performances]]","an exceedingly clever piece of cinema . another [[sizable]] ‘what you don't see' is [[heavily]] more [[nightmarish]] than what you do see thriller , coupled with some [[halting]] effects , [[bulb]] tones and stupendous [[showings]]",0.9986808896064758,0.5056121349334717
1.0,0.0,"i don't think most of the [[people]] who [[loved]] the 1989 paradiso [[will]] prefer this [[new]] version . but i [[do]] .","i don't think most of the [[capita]] who [[iove]] the 1989 paradiso [[desired]] prefer this [[latest]] version . but i [[wo]] .",0.9929439425468445,0.5110206007957458
0.0,1.0,"a late-night [[cable]] sexploitation [[romp]] masquerading as a thriller about the [[ruthless]] social order that governs [[college]] cliques .","a late-night [[cord]] sexploitation [[thriller]] masquerading as a thriller about the [[savagery]] social order that governs [[campuses]] cliques .",0.9144472479820251,0.573716938495636
0.0,0.0,"children and adults enamored of all things pokemon won't be disappointed .","children and adults enamored of all things pokemon won't be disappointed .","",""
1.0,0.0,"[[overall]] very [[good]] for what it's trying to do .","[[exhaustive]] very [[advisable]] for what it's trying to do .",0.9933905601501465,0.7894639372825623
0.0,1.0,"intriguing documentary which is emotionally [[diluted]] by [[focusing]] on the [[story]]'s least interesting subject .","intriguing documentary which is emotionally [[weakened]] by [[orientated]] on the [[sagas]]'s least interesting subject .",0.9907774925231934,0.5683229565620422
1.0,0.0,"for those in search of something different , wendigo is a genuinely bone-[[chilling]] tale .","for those in search of something different , wendigo is a genuinely bone-[[dreaded]] tale .",0.9932317733764648,0.6978183388710022
0.0,1.0,"the punch lines that miss , [[unfortunately]] , outnumber the hits by three-to-one . but [[death]] to smoochy keeps firing until the bitter end .","the punch lines that miss , [[regrettably]] , outnumber the hits by three-to-one . but [[mortality]] to smoochy keeps firing until the bitter end .",0.7365540862083435,0.5345364212989807
1.0,0.0,"despite its flaws . . . belinsky is [[still]] able to [[create]] an [[engaging]] [[story]] that [[keeps]] you [[guessing]] at almost [[every]] [[turn]] .","despite its flaws . . . belinsky is [[ever]] able to [[manufactured]] an [[entailed]] [[tale]] that [[remain]] you [[devine]] at almost [[any]] [[turning]] .",0.9993465542793274,0.9061195850372314
0.0,1.0,"lanie's professional success means she must be a [[failure]] at life , because she's driven by ambition and doesn't know how to have fun .","lanie's professional success means she must be a [[shortcoming]] at life , because she's driven by ambition and doesn't know how to have fun .",0.7091351747512817,0.6853690147399902
1.0,0.0,"where this was lazy but enjoyable , a formula comedy [[redeemed]] by its stars , that is even lazier and far less enjoyable .","where this was lazy but enjoyable , a formula comedy [[shuffled]] by its stars , that is even lazier and far less enjoyable .",0.9980962872505188,0.5411288142204285
0.0,1.0,"the film never [[gets]] over its own investment in conventional arrangements , in terms of love , age , gender , race , and class .","the film never [[become]] over its own investment in conventional arrangements , in terms of love , age , gender , race , and class .",0.5171865820884705,0.64524906873703
0.0,1.0,"[[unfortunately]] the story and the actors are served with a hack script .","[[alack]] the story and the actors are served with a hack script .",0.9467628002166748,0.5291183590888977
1.0,0.0,""" mr . deeds "" is [[suitable]] summer entertainment that offers [[escapism]] without [[requiring]] a [[great]] deal of thought .",""" mr . deeds "" is [[expedient]] summer entertainment that offers [[banality]] without [[inviting]] a [[considerable]] deal of thought .",0.9971309900283813,0.5010261535644531
1.0,0.0,""" . . . something [[appears]] to [[have]] been lost in the translation this time . the [[importance]] of being earnest movie seems to be [[missing]] a [[great]] [[deal]] of the acerbic [[repartee]] of the play . """,""" . . . something [[occurs]] to [[got]] been lost in the translation this time . the [[attention]] of being earnest movie seems to be [[lost]] a [[vast]] [[solves]] of the acerbic [[pleasantries]] of the play . """,0.9973912239074707,0.5327434539794922
0.0,1.0,"if deuces wild had been tweaked up a notch it would have become a [[camp]] adventure , one of those movies that's [[so]] [[bad]] it starts to become good . but it wasn't .","if deuces wild had been tweaked up a notch it would have become a [[camps]] adventure , one of those movies that's [[even]] [[horrid]] it starts to become good . but it wasn't .",0.859002411365509,0.5856927037239075
1.0,0.0,"half submarine flick , [[half]] ghost story , all in one criminally neglected [[film]]","half submarine flick , [[halfway]] ghost story , all in one criminally neglected [[cine]]",0.946868896484375,0.5658836364746094
0.0,0.0,"when your subject is illusion versus reality , shouldn't the reality seem at least passably real ?","when your subject is illusion versus reality , shouldn't the reality seem at least passably real ?","",""
0.0,1.0,"a live-action cartoon , a fast-moving and cheerfully [[simplistic]] 88 [[minutes]] of [[exaggerated]] [[action]] put together with the preteen boy in mind .","a live-action cartoon , a fast-moving and cheerfully [[simple]] 88 [[mins]] of [[bombastic]] [[moves]] put together with the preteen boy in mind .",0.998150646686554,0.6793193817138672
1.0,0.0,"an [[undeniably]] [[gorgeous]] , terminally smitten document of a troubadour , his acolytes , and the [[triumph]] of his band .","an [[apparently]] [[leggy]] , terminally smitten document of a troubadour , his acolytes , and the [[triomphe]] of his band .",0.9986916184425354,0.8038666844367981
1.0,0.0,"[[reinforces]] the [[often]] [[forgotten]] [[fact]] of the [[world]]'s [[remarkably]] varying human population and [[mindset]] , and its capacity to [[heal]] [[using]] [[creative]] , natural and [[ancient]] antidotes .","[[bolster]] the [[habitually]] [[forgot]] [[facto]] of the [[monde]]'s [[terribly]] varying human population and [[attitude]] , and its capacity to [[dealing]] [[resorted]] [[resourcefulness]] , natural and [[outdated]] antidotes .",0.9995753169059753,0.5958445072174072
1.0,0.0,"the one-liners are snappy , the situations volatile and the comic opportunities [[richly]] [[rewarded]] .","the one-liners are snappy , the situations volatile and the comic opportunities [[skilfully]] [[compensating]] .",0.9979742169380188,0.6499654054641724
1.0,0.0,"with [[wit]] and empathy to spare , waydowntown acknowledges the [[silent]] screams of workaday inertia but [[stops]] [[short]] of [[indulging]] its characters' [[striving]] solipsism .","with [[esprit]] and empathy to spare , waydowntown acknowledges the [[voiceless]] screams of workaday inertia but [[terminates]] [[shortest]] of [[enjoying]] its characters' [[tends]] solipsism .",0.9978402853012085,0.5364928245544434
1.0,0.0,"[[starts]] [[slowly]] , but adrien brody – in the title [[role]] – [[helps]] make the [[film]]'s [[conclusion]] [[powerful]] and [[satisfying]] .","[[commences]] [[mildly]] , but adrien brody – in the title [[feature]] – [[backing]] make the [[theatre]]'s [[extremity]] [[emphatic]] and [[gratifying]] .",0.9968495965003967,0.7566353678703308
1.0,0.0,"the [[strength]] of the [[film]] lies in its two [[central]] [[performances]] by sven wollter as the [[stricken]] [[composer]] and viveka seldahl as his desperate [[violinist]] [[wife]] .","the [[strenght]] of the [[movies]] lies in its two [[basic]] [[showings]] by sven wollter as the [[plagued]] [[composition]] and viveka seldahl as his desperate [[percussionist]] [[maid]] .",0.9989864230155945,0.7546469569206238
1.0,0.0,"at its most basic , this cartoon adventure is that wind-in-the-[[hair]] [[exhilarating]] .","at its most basic , this cartoon adventure is that wind-in-the-[[tresses]] [[scintillating]] .",0.9961846470832825,0.5392709970474243
0.0,1.0,"proves a lovely trifle that , unfortunately , is a [[little]] too in [[love]] with its own cuteness .","proves a lovely trifle that , unfortunately , is a [[tiny]] too in [[adore]] with its own cuteness .",0.8821089267730713,0.5465112924575806
1.0,0.0,"[[light]] , [[cute]] and forgettable .","[[iight]] , [[leggy]] and forgettable .",0.9922922849655151,0.51005619764328
1.0,0.0,"[[dazzling]] and sugar-sweet , a blast of shallow [[magnificence]] that only sex , scandal , and a [[chorus]] line of [[dangerous]] damsels can [[deliver]] .","[[staggering]] and sugar-sweet , a blast of shallow [[loveliness]] that only sex , scandal , and a [[cappella]] line of [[bad]] damsels can [[executing]] .",0.9989284873008728,0.5772445797920227
1.0,0.0,"this is [[pure]] , exciting moviemaking . you won't exactly know what's happening but you'll be [[blissfully]] exhausted .","this is [[unadulterated]] , exciting moviemaking . you won't exactly know what's happening but you'll be [[smugly]] exhausted .",0.9938521385192871,0.691050112247467
0.0,0.0,"feels like the work of someone who may indeed have finally aged past his prime . . . and , perhaps more than he realizes , just wants to be liked by the people who can still give him work .","feels like the work of someone who may indeed have finally aged past his prime . . . and , perhaps more than he realizes , just wants to be liked by the people who can still give him work .","",""
0.0,1.0,"naipaul fans may be disappointed . those who are not acquainted with the [[author]]'s [[work]] , on the other [[hand]] , may fall fast [[asleep]] .","naipaul fans may be disappointed . those who are not acquainted with the [[auteur]]'s [[collaborate]] , on the other [[side]] , may fall fast [[sleep]] .",0.8573769927024841,0.5194928646087646
1.0,0.0,"witherspoon puts to rest her valley-girl image , but it's dench who [[really]] [[steals]] the show .","witherspoon puts to rest her valley-girl image , but it's dench who [[honestly]] [[vole]] the show .",0.9803656935691833,0.5308183431625366
0.0,0.0,"you wonder why enough wasn't just a music video rather than a full-length movie .","you wonder why enough wasn't just a music video rather than a full-length movie .","",""
0.0,1.0,"an incredibly narrow in-[[joke]] targeted to the tiniest segment of an already obscure demographic .","an incredibly narrow in-[[irony]] targeted to the tiniest segment of an already obscure demographic .",0.8113101124763489,0.594610333442688
1.0,0.0,"a real movie , about [[real]] people , that [[gives]] [[us]] a [[rare]] glimpse into a culture most of [[us]] don't know .","a real movie , about [[lifelike]] people , that [[donne]] [[ourselves]] a [[scant]] glimpse into a culture most of [[we]] don't know .",0.996505856513977,0.6401517987251282
0.0,1.0,"make no mistake , ivans xtc . is a [[mess]] .","make no mistake , ivans xtc . is a [[whorehouse]] .",0.6117771863937378,0.7726307511329651
0.0,0.0,"the last three narcissists left on earth compete for each others' affections .","the last three narcissists left on earth compete for each others' affections .","",""
1.0,0.0,"for a [[good]] chunk of its running time , trapped is an [[effective]] and claustrophobic thriller .","for a [[bonne]] chunk of its running time , trapped is an [[efficacious]] and claustrophobic thriller .",0.988698422908783,0.5566973090171814
1.0,0.0,"a [[rather]] [[brilliant]] little cult item : a pastiche of children's entertainment , superhero comics , and japanese [[animation]] .","a [[marginally]] [[shiny]] little cult item : a pastiche of children's entertainment , superhero comics , and japanese [[toon]] .",0.9984005093574524,0.6297314763069153
1.0,0.0,"denver should not get the first and [[last]] look at one of the most [[triumphant]] [[performances]] of vanessa redgrave's career . it [[deserves]] to [[be]] [[seen]] everywhere .","denver should not get the first and [[latest]] look at one of the most [[prevail]] [[spectacle]] of vanessa redgrave's career . it [[deserve]] to [[pose]] [[levied]] everywhere .",0.9980453252792358,0.6189902424812317
0.0,0.0,"your stomach for heaven depends largely on your appetite for canned corn .","your stomach for heaven depends largely on your appetite for canned corn .","",""
1.0,0.0,"[[despite]] its [[faults]] , [[gangs]] [[excels]] in [[spectacle]] and pacing .","[[albeit]] its [[defaults]] , [[cassettes]] [[crushes]] in [[demo]] and pacing .",0.9960015416145325,0.5666931867599487
0.0,0.0,"this is the kind of movie where the big scene is a man shot out of a cannon into a vat of ice cream .","this is the kind of movie where the big scene is a man shot out of a cannon into a vat of ice cream .","",""
0.0,1.0,"it's sweet , harmless , [[dumb]] , [[occasionally]] funny and about as compelling as a fishing show .","it's sweet , harmless , [[nonsensical]] , [[sometimes]] funny and about as compelling as a fishing show .",0.7985507845878601,0.6289252638816833
0.0,1.0,"what's really [[sad]] is to see two academy award [[winning]] [[actresses]] ( and one [[academy]] [[award]] winning [[actor]] ) succumb to appearing in this [[junk]] that's tv [[sitcom]] material at best .","what's really [[tragic]] is to see two academy award [[won]] [[superstars]] ( and one [[ecole]] [[rewards]] winning [[entertainer]] ) succumb to appearing in this [[crap]] that's tv [[sitcoms]] material at best .",0.9651913046836853,0.5214170813560486
0.0,1.0,"an ugly-duckling [[tale]] so hideously and clumsily told it feels [[accidental]] .","an ugly-duckling [[novels]] so hideously and clumsily told it feels [[unforeseen]] .",0.7790336608886719,0.5387972593307495
0.0,1.0,"director boris von sychowski instead opts for a [[routine]] slasher film that was probably more fun to make than it is to sit through .","director boris von sychowski instead opts for a [[habitual]] slasher film that was probably more fun to make than it is to sit through .",0.7428881525993347,0.6291411519050598
0.0,1.0,"all the small moments and flashbacks don't [[add]] up to much more than [[trite]] observations on the human condition .","all the small moments and flashbacks don't [[inserts]] up to much more than [[uninteresting]] observations on the human condition .",0.7072975635528564,0.6213884949684143
1.0,0.0,"[ "" safe conduct "" ] is a long movie at 163 minutes but it [[fills]] the time with drama , romance , tragedy , bravery , political [[intrigue]] , partisans and sabotage . viva le [[resistance]] !","[ "" safe conduct "" ] is a long movie at 163 minutes but it [[encumbered]] the time with drama , romance , tragedy , bravery , political [[plot]] , partisans and sabotage . viva le [[unwilling]] !",0.9964491128921509,0.5999201536178589
1.0,0.0,"as an introduction to the man's theories and influence , derrida is all but useless ; as a portrait of the artist as an endlessly inquisitive old man , however , it's [[invaluable]] .","as an introduction to the man's theories and influence , derrida is all but useless ; as a portrait of the artist as an endlessly inquisitive old man , however , it's [[inestimable]] .",0.979363739490509,0.9226315021514893
1.0,0.0,"so [[purely]] [[enjoyable]] that you [[might]] not even [[notice]] it's a fairly [[straightforward]] remake of hollywood comedies such as father of the bride .","so [[barely]] [[pleasant]] that you [[arguably]] not even [[alerted]] it's a fairly [[simplistic]] remake of hollywood comedies such as father of the bride .",0.9955535531044006,0.8591523170471191
0.0,1.0,"[[ultimately]] the , yes , [[snail]]-like pacing and [[lack]] of thematic resonance make the [[film]] more silly than scary , like some [[sort]] of martha stewart [[decorating]] program [[run]] amok .","[[arguably]] the , yes , [[crayfish]]-like pacing and [[flaws]] of thematic resonance make the [[films]] more silly than scary , like some [[types]] of martha stewart [[redecorating]] program [[manage]] amok .",0.9787660241127014,0.5377576947212219
0.0,1.0,"boyd's screenplay ( co-written with guardian hack nick davies ) has a [[florid]] turn of phrase that owes more to guy ritchie than the bard of avon .","boyd's screenplay ( co-written with guardian hack nick davies ) has a [[flowery]] turn of phrase that owes more to guy ritchie than the bard of avon .",0.892982006072998,0.7634210586547852
1.0,0.0,"must [[be]] [[seen]] to [[be]] [[believed]] .","must [[are]] [[levied]] to [[sunt]] [[think]] .",0.9917547702789307,0.615320086479187
0.0,1.0,"it [[lacks]] the compassion , good-natured humor and the [[level]] of [[insight]] that [[made]] [eyre's] first film something of a sleeper success .","it [[lacking]] the compassion , good-natured humor and the [[scale]] of [[perspectives]] that [[gave]] [eyre's] first film something of a sleeper success .",0.8990949392318726,0.525371253490448
1.0,0.0,"a [[work]] of [[astonishing]] delicacy and [[force]] .","a [[action]] of [[perplexing]] delicacy and [[fortitude]] .",0.9959185719490051,0.6203685402870178
0.0,1.0,"it is so earnest , so [[overwrought]] and so wildly implausible that it begs to be parodied .","it is so earnest , so [[taut]] and so wildly implausible that it begs to be parodied .",0.684941828250885,0.8449835777282715
1.0,0.0,"[[vividly]] [[demonstrates]] that the director of such hollywood blockbusters as patriot games can still turn out a small , [[personal]] film with an [[emotional]] wallop .","[[conspicuously]] [[indicate]] that the director of such hollywood blockbusters as patriot games can still turn out a small , [[individual]] film with an [[sentimental]] wallop .",0.9995877146720886,0.5712145566940308
0.0,1.0,"utterly [[lacking]] in charm , wit and invention , roberto benigni's pinocchio is an astonishingly [[bad]] film .","utterly [[lost]] in charm , wit and invention , roberto benigni's pinocchio is an astonishingly [[horrid]] film .",0.9905014038085938,0.5314551591873169
0.0,1.0,"a film of empty , fetishistic violence in which [[murder]] is casual and fun .","a film of empty , fetishistic violence in which [[assassinate]] is casual and fun .",0.5539860725402832,0.5804862380027771
1.0,0.0,"it's a [[great]] deal of sizzle and very little steak . but what [[spectacular]] [[sizzle]] it is ! . . . in this incarnation its fizz is [[infectious]] .","it's a [[gargantuan]] deal of sizzle and very little steak . but what [[stupendous]] [[oomph]] it is ! . . . in this incarnation its fizz is [[contagious]] .",0.9989306330680847,0.5825732350349426
0.0,1.0,"the [[characters]] are never more than [[sketches]] . . . which [[leaves]] any [[true]] emotional [[connection]] or [[identification]] frustratingly out of [[reach]] .","the [[personages]] are never more than [[drawings]] . . . which [[foils]] any [[realistic]] emotional [[bond]] or [[identifies]] frustratingly out of [[unearth]] .",0.9846541285514832,0.7519267797470093
1.0,0.0,"an [[involving]] [[true]] story of a chinese actor who takes up [[drugs]] and [[winds]] up in an institution--acted mostly by the actual [[people]] [[involved]] .","an [[associating]] [[veritable]] story of a chinese actor who takes up [[narcotics]] and [[gales]] up in an institution--acted mostly by the actual [[gens]] [[incurred]] .",0.9989103078842163,0.5018267631530762
1.0,0.0,"the [[pianist]] is [[polanski]]'s [[best]] film .","the [[player]] is [[scorsese]]'s [[noblest]] film .",0.9746578335762024,0.6573051810264587
0.0,1.0,"complex , sinuously plotted and , somehow , off-puttingly [[cold]] .","complex , sinuously plotted and , somehow , off-puttingly [[coolant]] .",0.6442018151283264,0.8690680265426636
1.0,0.0,"[[director]] chris wedge and screenwriters michael berg , michael j . wilson and peter ackerman [[create]] some episodes that rival vintage looney [[tunes]] for the most [[creative]] mayhem in a [[brief]] amount of time .","[[administrator]] chris wedge and screenwriters michael berg , michael j . wilson and peter ackerman [[manufactured]] some episodes that rival vintage looney [[tune]] for the most [[contrivance]] mayhem in a [[abridged]] amount of time .",0.9965523481369019,0.6006549000740051
1.0,0.0,"a [[heartening]] [[tale]] of [[small]] victories and [[enduring]] [[hope]] .","a [[gratifying]] [[conte]] of [[little]] victories and [[protracted]] [[sufferance]] .",0.9983494281768799,0.546936571598053
1.0,0.0,"a [[literate]] presentation that [[wonderfully]] [[weaves]] a murderous event in 1873 with [[murderous]] rage in 2002 .","a [[educated]] presentation that [[terribly]] [[weaved]] a murderous event in 1873 with [[fatally]] rage in 2002 .",0.9995108842849731,0.7409420609474182
1.0,0.0,"this odd , [[poetic]] [[road]] movie , [[spiked]] by [[jolts]] of [[pop]] [[music]] , [[pretty]] much [[takes]] [[place]] in morton's ever-[[watchful]] [[gaze]] -- and it's a tribute to the actress , and to her [[inventive]] [[director]] , that the [[journey]] is such a [[mesmerizing]] one .","this odd , [[poetical]] [[motorway]] movie , [[doped]] by [[pummeled]] of [[pops]] [[concerts]] , [[purty]] much [[taken]] [[mise]] in morton's ever-[[cautious]] [[glancing]] -- and it's a tribute to the actress , and to her [[creative]] [[manager]] , that the [[trips]] is such a [[hypnotizing]] one .",0.9995583891868591,0.5167874097824097
