"index","label_1","label_2","passage_1","passage_2","score_1","score_2","SE_Thresh","dataset","SE_Model"
7,0.0,1.0,"there are touching moments in etoiles , but for the most part this is a dull , dour documentary on what ought to be a joyful or at least fascinating subject .","there are touching moments in etoiles , but for the most part this is a dull , dour documentary on what should to be a joyful or at least riveting subject .",0.902412474155426,0.5752926468849182,0.99,"mr","BERT"
5,0.0,1.0,"it's easy to love robin tunney -- she's pretty and she can act -- but it gets harder and harder to understand her choices .","it's easy to love robin tunney -- she's pretty and she can act -- but it gets harder and tougher to understand her choices .",0.5900136232376099,0.5346535444259644,0.99,"mr","BERT"
7,1.0,0.0,"Authentic Thai taste. Great pad see ew, chicken satay, tom yum noodle soup. Go there for the food! Ambience not there yet. Owner says been open just 10 days. Thus not well decorated. Will come back to try lunch menu and many other dishes yet to try.","True Thai tasting. Grand pad see ew, chicken satay, tom yum noodle soup. Go there for the food! Atmosphere not there yet. Owner says been opens just 10 days. Thus not well adorned. Will come back to attempt lunch menu and many other dishes yet to try.",0.9940465688705444,0.5412047505378723,0.98,"yelp-sentiment","BERT"
3,0.0,1.0,"the movie's progression into rambling incoherence gives new meaning to the phrase 'fatal script error . '","the movie's progression into rambling incoherence provides new meaning to the phrase 'fatal script error . '",0.6627407670021057,0.5448009371757507,0.99,"mr","BERT"
17,0.0,1.0,"as a hybrid teen thriller and murder mystery , murder by numbers fits the profile too closely .","as a hybrid teen thriller and murder mystery , murder by numbers fits the profile too attentively .",0.689530611038208,0.6639513969421387,0.98,"mr","BERT"
4,0.0,1.0,"intriguing documentary which is emotionally diluted by focusing on the story's least interesting subject .","riveting documentary which is emotionally dilute by focuses on the tale's least interesting subject .",0.9907774925231934,0.9712343215942384,0.96,"mr","BERT"
6,1.0,0.0,"I've never been huge on IMAX films. They're cool, but once you get over that initial rush of ""Whoa, it feels like flying!"" the movies themselves are usually pretty corny and ordinary. The exceptions have been the powerful ""Everest"", the exhilarating ""Wild California"" and now the BBC's ""The Human Body"", a super-sized look at the insides of our bodies. Our bodies are machines of a complexity that is simply inconceivable. This 50 minute film could be 10 hours long, and still wouldn't get to all of the systems working in tandem just as I type this review and listen to my radio, and most of us take it all for granted. Here you can see the inside of a pumping heart (looks like an alien spaceship), the inside of your lungs, the tiny hairs in your eardrum that process sound, the development of a baby inside a mother's womb, and surprisingly, a few of the...um, less attractive functions that I thought it would shy away from (pimples, the churning of acids in the stomach...) This film also has a rather funky style to it, which sets it apart from other IMAX documentaries. For instance, we've all seen sperm finding its way to the egg, but have you ever seen it set to the tune of Marvin Gaye's ""Let's Get It On""? It's creative moments like that that make ""The Human Body"" not just a health lesson, but fun as well.","I've never been huge on IMAX films. They're cool, but once you get over that initial rush of ""Whoa, it feels like flying!"" the movies themselves are ordinarily pretty corny and ordinary. The exceptions have been the powerful ""Everest"", the exhilarating ""Wild California"" and now the BBC's ""The Human Body"", a super-sized look at the insides of our bodies. Our bodies are machines of a complexity that is simply inconceivable. This 50 minute film could be 10 hours long, and still wouldn't get to all of the systems working in tandem just as I type this review and listen to my radio, and most of us take it all for granted. Here you can see the inside of a pumping heart (looks like an alien spaceship), the inside of your lungs, the tiny hairs in your eardrum that process sound, the development of a baby inside a mother's womb, and surprisingly, a few of the...um, less attractive functions that I thought it would shy away from (pimples, the churning of acids in the stomach...) This film also has a rather funky styling to it, which sets it apart from other IMAX documentaries. For instance, we've all seen sperm finding its way to the egg, but have you ever seen it set to the tune of Marvin Gaye's ""Let's Get It On""? It's creative moments like that that make ""The Human Body"" not just a health lesson, but fun as well.",0.6178671717643738,0.5511937141418457,0.98,"imdb","BERT"
3,0.0,1.0,"Came here on a weekend evening to grab a bite and some needed beverages. We ordered a bottle of wine and started out with their app special, the fried green tomatoes. This was def the best part of the meal. They were pretty yummy. I had the seafood crepes as my entree and wasn't expecting and didn't like the cream sauce. It was too heavy. My husband had a turkey panini of some sort which was pretty good but you can't really go wrong with a sandwich. I wasn't super impressed with the food or the ambience so not sure if I'll be back.","Came here on a weekend evening to grab a bite and some need beverages. We ordered a bottle of wine and started out with their app special, the fried green tomatoes. This was def the best portions of the meal. They were quite yummy. I had the seafood crepes as my entree and wasn't expecting and didn't like the cream sauce. It was too heavy. My husband had a turkey panini of some sorts which was quite good but you can't really go wrong with a sandwich. I wasn't super impressed with the food or the ambience so not sure if I'll be back.",0.8515990376472473,0.5090351104736328,0.99,"yelp-sentiment","BERT"
37,1.0,0.0,"With the death of her infirmed husband, May, an older woman faces a future in an urban world that views her as invisible, dead from the neck down, and unwelcome in the pseudo- sophisticated yuppie homes of her son, Bobby and his shallow wife, Helen, and Paula, a self- absorbed, clinging, and minimally talented daughter. The central family is anything but warm, supportive, and understanding of her new and tragic stage in life with the death of her husband. The Mother is a quiet character study that points up how in some societies, the elder parent is both unwelcome and a burden to grown children whose careers and status seeking overshadow all else. As May comes to realize the world is still important to her, the lonely widow finds her libido reawakened and alive with her daughter's boyfriend, a carpenter and rough sort. May embarks on an uninhibited sexual affair with Darren whose character is sympathetic to her at first, but his flawed nature is quickly revealed through the pressures of the women who surround him. This is the kind of role Hollywood actresses of a certain age whine is never written for them, but would never appear in because the film's frankness, overt sexuality, unglamorous wardrobe, little makeup, and social commentary on the vapidness of the very society most film industry women are enchrenched. The performance by the lead actress, Anne Reid ranges from quiet to giddy and her interpretation blossoms on screen from the drab widow to a sexually alive and freed middle age woman without face-lift, hair extensions, and liposuction. She bares more than her soul for the screen. Daniel Craig is the enabling handyman, Derrek who beds both mother and daughter. He turns in another stellar performance that is at first sympathetic to the widow's situation, but in the end is without redemption as his true nature unfold and he is literally the rooster in a hen-house. His aimless character's inability to say no to the ex-wife, boring girlfriend, and her mother is blamed as the root of his ineffectual existence. While good with his hands at building a conservatory, he is unable to construct meaning in his life. One of the best films from Britain in years, it is simply adult in its storyline. The Mother is the rare kind of film that is perhaps too honest for American audiences to tolerate having no car chase, no bling, no rap soundtrack to drown out the cretin performances by TV starlets and buff studmuffins. The Mother reflects how the aging baby boomers are now disposable people that offspring are willing to overlook, send to the retirement home, and get out of the way. May doesn't know what to do as she is made alive by Darren, isn't willing to go to the old folks home, and finds her kids are more conservative than she ever was at their age.","With the death of her infirmed husband, May, an older woman faces a future in an urban world that views her as invisible, dead from the neck down, and unwelcome in the pseudo- sophisticated yuppie homes of her son, Bobby and his superficial wife, Helen, and Paula, a self- absorbed, clinging, and minimally talented daughter. The central family is anything but warm, supportive, and understanding of her new and tragic stage in life with the death of her husband. The Mother is a quiet personages study that points up how in some societies, the elder parent is both undesirable and a loads to grown kids whose career and status seek overshadow all else. As May comes to realize the world is still important to her, the solitary widow finds her libido reawakened and alive with her daughter's boyfriend, a carpenter and coarse sort. May embarks on an uninhibited sex affair with Darren whose character is sympathetic to her at first, but his flawed nature is promptly disclosed through the pressures of the women who surround him. This is the genre of role Hollywood actresses of a certain age whine is never written for them, but would never appear in because the film's frankness, overt sexuality, unglamorous wardrobe, little makeup, and social commentary on the vapidness of the very society most film industry women are enchrenched. The performance by the lead actress, Anne Reid ranges from quiet to giddy and her interpretation blossoms on screen from the drab widow to a sexually alive and freed middle age woman without face-lift, hair extensions, and liposuction. She bares more than her soul for the screen. Daniel Craig is the enabling handyman, Derrek who beds both mother and daughter. He turns in another stellar performance that is at first sympathetic to the widow's situation, but in the end is without redemption as his true nature unfold and he is literally the rooster in a hen-house. His aimless character's inability to say no to the ex-wife, boring girlfriend, and her mother is blamed as the root of his ineffectual existence. While good with his hands at building a conservatory, he is unable to construct meaning in his life. One of the best films from Britain in years, it is simply adult in its storyline. The Mother is the rare kind of film that is perhaps too honest for American audiences to tolerate having no car chase, no bling, no rap soundtrack to drown out the cretin performances by TV starlets and buff studmuffins. The Mother reflects how the aging baby boomers are now disposable people that offspring are willing to overlook, send to the retirement home, and get out of the way. May doesn't know what to do as she is made alive by Darren, isn't willing to go to the old folks home, and finds her kids are more conservative than she ever was at their age.",0.7056923508644104,0.5098274946212769,0.95,"imdb","BERT"
8,1.0,0.0,"I read several mixed reviews and several of them downright trashed the movie. I originally became interested in this project because it was being directed by Tony Scott and I have become very interested in his work after Man On Fire had such a profound impact on me. Before I start my review, let me first say this...it's wonderful to see that this movie could have been told in a boring and ordinary manner, yet the writers and Scott chose a different approach. Plot: Simply stated, it's not boring. Most Hollywood movies give 'tried and true' plots that they know will connect with people, often ensuring the audiences acceptance of the film and creating a higher probability of profit. This plot was one of the more interesting ones I had seen in a while. Just for reference, I recently watched 'The Weather Man' and 'Lord of War' and while I will say that these movies are excellent, and I enjoyed them both tremendously, both the plots in these movies are boring and they are told exactly how you would expect them to be told. They don't take any chances whatsoever, and they are extremely predictable after you've watched a fair amount of American films. Domino's plot is both interesting and told in a manner that keeps you thinking, ""oh man, they're screwed now"". And I feel that has been lacking in a lot of recent films. It has a lot of depth to it, in my opinion, and gives you plenty of things to question while watching it. Overall, this is what kept me so interested in the movie. Characters: I felt that the characters were accurate. Knightley did a wonderful job of portraying a beautiful woman, who was anything but on the inside and wanted to be viewed as what she was. It was obvious that she wanted to prove herself and she took whatever means she had to accomplish that. Choco was also very believable, his use of Spanish in inappropriate situations, his reactions to Domino's lack of affection, as well as his jealousy issues within the team...they all rang true to me, which made me feel that his character was that much more realistic. Rourke's character was the least interesting to me, but it still rang true to me. He seemed like an ordinary guy, trying to make ends meet. I hope that's what the filmmakers were trying to accomplish with him because that's what I got out of it. He did a very good job of showing Ed in an Average Joe kind of way that has made his mistakes, yet is still trying to live. Claremont/Ladies: I believe that they provided much needed 'heart' to the story. They weren't just people who are out getting money to buy a Bentley, these were real people who had a real problem and they sought others mean to accomplish that goal. You could empathize with them because, to them, this child's illness was a problem with no other solution. These characters were supposed to show real people who are less fortunate who got into this mess because they needed help. The mobsters: They made the story seem sinister in a way that only the mob can. And I really liked that part. They also padded the story with small intricacies that made the plot that much more interesting. Christopher Walken/90210 guys: They provided the comic relief in an otherwise very serious movie. From Walken's awkward statements to the ceaseless references to the 90210 guys being has-beens. Their involvement in the movie only made it that much more enjoyable. Cinematography....yes....the cinematography. This is where this movie seems to have lost a lot of potential fans. But in my opinion I thought it was genius, the use of the camera to translate the mood of the current situation was extremely effective in my opinion. I considered it a method that was properly realized but could always use improvement, just like anything else. I both applaud and congratulate Scott, the editor, the cinematographer and the director of photography on taking some real chances with this movie. Not only did they go far and above with its presentation, they went that much further. The use of colors, both extremely light and extremely dark provided the 'look' of the film with a sinister and grungy look that accurately depicts the life of the mob, bounty hunters and the less fortunate in a manner that show that their life isn't as peachy or 'clean' as everyone else. If you notice, in times of less stress or conflict, there were very few camera tricks if any at all. This shows that Scott and his crew were trying to achieve something with this look and weren't just doing it for the heck of it. I realize that most people who watched this movie weren't expecting it and it cause many of them to be turned off to this film but I think it was great that Scott took this approach. Hollywood films have grown predictable and bland. Most of them are shot in the same manner with the same twists and turns. And I'm glad that Scott tried to make something different. Granted, this movie isn't for everyone, but to say it's trash and has nothing to offer is completely missing the point. I thoroughly enjoyed this film and I'm glad that I spent the money for it. I would recommend this to all, but I'm sure it will only hit a chord with few. I must agree with an earlier poster when he said that many of those who refuse to see outside the 'sphere of MTV' won't appreciate this movie, but I think many people will. We should all try to enjoy it for the fact that Scott and co. took some chances and tried to deliver something that was different and unique. And with that in mind, I think he succeeded tremendously.","I read several mixed reviews and various of them downright trashed the movie. I originally became interested in this project because it was being directed by Tony Scott and I have become very interested in his work after Man On Fire had such a profound impact on me. Before I start my review, letting me first say this...it's wonderful to see that this movie could have been told in a boring and ordinary manner, yet the writers and Scott chose a different approach. Plot: Simply indicated, it's not boring. Most Hollywood movies give 'tried and true' plots that they know will connect with people, often ensure the audiences acceptance of the films and create a higher likelihood of profit. This plot was one of the more interesting ones I had seen in a while. Just for reference, I recently watched 'The Weather Man' and 'Lord of War' and while I will say that these movies are admirable, and I enjoyed them both vastly, both the plots in these movies are boring and they are told precisely how you would expect them to be told. They don't take any chances whatsoever, and they are hugely predictable after you've watched a fair amount of American movies. Domino's plot is both interesting and told in a manner that keeps you thinking, ""oh man, they're screwed now"". And I feel that has been lacking in a lot of recent films. It has a lot of depth to it, in my opinion, and gives you plenty of things to question while watching it. Overall, this is what kept me so interested in the movie. Characters: I felt that the characters were accurate. Knightley did a wonderful job of portraying a beautiful woman, who was anything but on the inside and wanted to be viewed as what she was. It was obvious that she wanted to prove herself and she took whatever means she had to accomplish that. Choco was also very believable, his use of Spanish in inappropriate situations, his reactions to Domino's lack of affection, as well as his jealousy issues within the team...they all rang true to me, which made me feel that his character was that much more realistic. Rourke's character was the least interesting to me, but it still rang true to me. He seemed like an ordinary guy, trying to make ends meet. I hope that's what the filmmakers were trying to accomplish with him because that's what I got out of it. He did a very good job of showing Ed in an Average Joe kind of way that has made his mistakes, yet is still trying to live. Claremont/Ladies: I believe that they provided much needed 'heart' to the story. They weren't just people who are out getting money to buy a Bentley, these were real people who had a real problem and they sought others mean to accomplish that goal. You could empathize with them because, to them, this child's illness was a problem with no other solution. These characters were supposed to show real people who are less fortunate who got into this mess because they needed help. The mobsters: They made the story seem sinister in a way that only the mob can. And I really liked that part. They also padded the story with small intricacies that made the plot that much more interesting. Christopher Walken/90210 guys: They provided the comic relief in an otherwise very serious movie. From Walken's awkward statements to the ceaseless references to the 90210 guys being has-beens. Their involvement in the movie only made it that much more enjoyable. Cinematography....yes....the cinematography. This is where this movie seems to have lost a lot of potential fans. But in my opinion I thought it was genius, the use of the camera to translate the mood of the current situation was extremely effective in my opinion. I considered it a method that was properly realized but could always use improvement, just like anything else. I both applaud and congratulate Scott, the editor, the cinematographer and the director of photography on taking some real chances with this movie. Not only did they go far and above with its presentation, they went that much further. The use of colors, both extremely light and enormously dark provided the 'look' of the film with a sinister and grungy look that accurately depicts the life of the mob, bounty hunters and the less fortunate in a manner that show that their life isn't as peachy or 'clean' as everyone else. If you notice, in times of less stress or conflict, there were very few camera tricks if any at all. This shows that Scott and his crew were trying to achieve something with this look and weren't just doing it for the heck of it. I realize that most people who watched this movie weren't expecting it and it cause many of them to be turned off to this film but I think it was great that Scott took this approach. Hollywood films have grown predictable and bland. Most of them are shot in the same manner with the same twists and turns. And I'm glad that Scott tried to make something different. Granted, this movie isn't for everyone, but to say it's trash and has nothing to offer is completely missing the point. I thoroughly enjoyed this film and I'm glad that I spent the money for it. I would recommend this to all, but I'm sure it will only hit a chord with few. I must agree with an earlier poster when he said that many of those who refuse to see outside the 'sphere of MTV' won't appreciate this movie, but I think many people will. We should all try to enjoy it for the fact that Scott and co. took some chances and tried to deliver something that was different and unique. And with that in mind, I think he succeeded tremendously.",0.8303415179252625,0.5296382308006287,0.99,"imdb","BERT"
4,1.0,0.0,"Charles Boyer is supposed to be Spanish, and he's come to London to buy coal in ""Confidential Agent,"" a 1945 film also starring Lauren Bacall, Katina Paxinou, Peter Lorre, Dan Seymour, and Wanda Hendrix. Boyer is Luis Denard, and everyone is out to stop him except Bacall. His papers are stolen, he's accused of murder but he's determined to get coal for his people so that they can fight the Fascists. This film has its good and not so good points. It rates high for atmosphere and for suspense, and it is highly entertaining. Bacall is incredibly beautiful, Boyer is passionate, Paxinou is mean, Lorre is slimy, Hendrix appropriately pathetic, and Seymour outrageously wonderful. The not so good points: Bacall is supposed to be English, and Boyer Spanish. Uh, no. Boyer is terrific in his role even with the wrong accent, but Bacall is 100% American, not of the British upper class. The two have no chemistry. Conclusion: Bacall is somewhat miscast. Her acting isn't up to snuff either; she's better in other films. But she's an astonishing looking woman, and much can be forgiven. Paxinou is nearly over the top and hateful. Dan Seymour almost steals the entire film as a hotel guest who studies human nature. It's a great part and his performance is perfect, while some of the direction of the other actors isn't as good. This was definitely a case of no small parts, only small actors. Seymour wasn't a small actor. Definitely worth seeing even with its flaws.","Charles Boyer is supposed to be Spanish, and he's come to London to buy coal in ""Confidential Agent,"" a 1945 film also starring Lauren Bacall, Katina Paxinou, Peter Lorre, Dan Seymour, and Wanda Hendrix. Boyer is Luis Denard, and everyone is out to stop him except Bacall. His papers are stolen, he's accused of murder but he's determined to get coal for his people so that they can fight the Fascists. This film has its good and not so good points. It rates high for atmosphere and for suspense, and it is extraordinarily entertaining. Bacall is incredibly beautiful, Boyer is passionate, Paxinou is mean, Lorre is slimy, Hendrix appropriately pathetic, and Seymour outrageously wonderful. The not so good points: Bacall is supposed to be English, and Boyer Spanish. Uh, no. Boyer is terrific in his role even with the wrong accent, but Bacall is 100% American, not of the British upper class. The two have no chemistry. Conclusion: Bacall is somewhat miscast. Her acting isn't up to snuff either; she's better in other films. But she's an astonishing looking woman, and much can be forgiven. Paxinou is nearly over the top and hateful. Dan Seymour almost steals the entire film as a hotel guest who studies human nature. It's a great part and his performance is perfect, while some of the direction of the other actors isn't as good. This was definitely a case of no small parts, only small actors. Seymour wasn't a small actor. Definitely worth seeing even with its flaws.",0.6932184100151062,0.5041912198066711,0.99,"imdb","BERT"
2,1.0,0.0,"Presenting Lily Mars (MGM, 1943) is a cute film, but in my opinion it could have been better. Judy Garland is great as always, but some scenes in the film seem out of place and the romance between her and Van Heflin develops all too quickly. I mean, one minute he's ready to beat her butt, but the next minute he falls in love with her. I believe that this production, the film editing, and the script ( even though the photography was great, the scenery was nice and the costumes were nice as well) could have been a little better. It feels as though the production was too rushed. The supporting cast was good as well, especially little Janet Chapman as the second youngest daughter daughter Rosie. She at the age of 11, looks really cute and it's a shame that she didn't develop into a teenage comic actress. She's much better in this film than in her previous films as Warner Brothers in the late 1930's (except for Broadway Musketeers 1938, she's really good in that), when they tried to make her into a Shirley Temple/Sybil Jason hybrid. Overall, this film could better, but in the end, Judy gave it her all.","Presenting Lily Mars (MGM, 1943) is a cute movies, but in my view it could ha been better. Judy Garland is great as always, but some scenes in the film seems out of place and the romance between her and Van Heflin develop all too swiftly. I mean, one minute he's ready to beat her butt, but the next minute he falls in love with her. I believing that this production, the film editing, and the script ( even albeit the photography was great, the scenery was nice and the costumes were nice as well) could ha been a little better. It feels as although the production was too rushed. The supporting casting was good as well, notably little Janet Chapman as the second youngest daughter daughter Rosie. She at the age of 11, looks really cute and it's a shame that she didn't develop into a teenage comic actress. She's much better in this movie than in her previously movie as Warner Brothers in the late 1930's (except for Broadway Musketeers 1938, she's really good in that), when they attempted to make her into a Shirley Temple/Sybil Jason hybrid. Total, this movie could better, but in the end, Judy gave it her all.",0.820604145526886,0.5385637283325195,0.99,"imdb","BERT"
60,1.0,0.0,"Japanese Tomo Akiyama's Keko Mask (1993) is extremely enjoyable trash film and so fun to watch! There are also some sequels, but I haven't seen them since these films are hyper rare. Some kind of re-releases some day would be nice since I think many trash lovers would like these films. The tongue in cheek story is about one extremely strict school in which teachers think that it is okay to torture students in order to attain discipline, which is, according to the teachers, the most important thing in education. The school is lead by incredibly funny looking (just look at the costume!) human wizard/whatever, who is like principal in the school, and it only adds to the campiness that it is never explained why he wears such a costume since all other teachers are perfectly normally clothed. Well, the main thing about the film is its name, Keko Mask, who is some beautiful and masked fairy, who comes always to save the girls and students who are abused and tortured by the teachers! Yes, this superheroine is one effective female as she kicks and fights the evil teachers with totally cheesy soundtrack playing on the background. The most important thing is, of course, that she wears nothing but a cape and a mask with the rest of her body naked! Her identity is never revealed in these films, and also the credits say ""Keko Mask: Unknown"" while the actor names are listed! The most hilarious thing in this film is how Keko Mask kills her enemies. She has a gorgeous, but lethal vagina! Yes, you read right. She kills her victims by flying in the air in front of them, spreading her legs and letting the enemies become numbly charmed of the view, after which she flies closer and snaps their necks with her legs! The most usual last line the characters say in this film are like: ""I've never seen such a beautiful vagina"" and ""Now I can die in peace."" This film is totally fantastic!! There are also some great taunts towards Japanese society for example its attitude towards sex in films (Japanese censors optically fog/blur all the pubic hair in any film) and also about some restrictions among school students (like girls and boys are not allowed to talk in this film etc.) There's one great scene in which one nerd sees girl's bare you-know-what for the first time, and says ""Hey there's no fog in it!"" I couldn't help but laugh during this scene as I thought what do the Japanese censors think about this. Also, one character says in the end that he will return, if Japan Films allows to make the sequel. I'm glad it allowed as I've heard the sequels are equally outrageous. One sequel should include Blues Brothers (yes, THOSE Blues Brothers!) in it etc. This is trash in its most enjoyable, funniest and also cleverest form and so it is a little shame these films are so hard to find. This would definitely be even greater experience, if it was little more fast moving at times as it becomes little boring at one point, but fortunately those segments are very few. This film has to be seen to be fully believed as there are so many trash elements I don't mention here and it wouldn't be even necessary to tell them all here. If you like trash cinema and films made with tongue in very cheek, I think you'll love this little gem as I do, and the director is definitely a genius in this field! 8/10 Perhaps the only film in which a shining vagina is this lethal?","Japanese Tomo Akiyama's Keko Mask (1993) is incredibly pleasing trash films and so amusing to watch! There are also some sequels, but I haven't seen them since these films are hyper rare. Some kind of re-releases some day would be nice since I think many trash lovers would like these films. The tongue in cheek story is about one incredibly strict school in which teachers think that it is alright to torture students in order to attain discipline, which is, according to the teachers, the most important thing in education. The school is lead by incredibly funny looking (just look at the costume!) human wizard/whatever, who is like principal in the school, and it only adds to the campiness that it is never explained why he wears such a costume since all other teachers are perfectly normally clothed. Well, the main thing about the film is its name, Keko Mask, who is some beautiful and masked fairy, who comes always to save the girls and students who are abused and tortured by the teachers! Yes, this superheroine is one efficacious female as she kicks and fights the evil teachers with totally cheesy soundtrack playing on the background. The most major thing is, of course, that she wears nothing but a cape and a mask with the rest of her body naked! Her identity is never revealed in these films, and also the credits say ""Keko Mask: Unknown"" while the actor names are listed! The most hilarious thing in this film is how Keko Mask kills her enemies. She has a gorgeous, but lethal vagina! Yes, you read right. She kills her victims by flying in the air in front of them, spreading her legs and letting the enemies become numbly charmed of the view, after which she flies closer and snaps their necks with her legs! The most usual last line the characters say in this film are like: ""I've never seen such a beautiful vagina"" and ""Now I can die in peace."" This film is totally fantastic!! There are also some great taunts towards Japanese society for example its attitude towards sex in films (Japanese censors optically fog/blur all the pubic hair in any film) and also about some restrictions among school students (like girls and boys are not allowed to talk in this film etc.) There's one great scene in which one nerd sees girl's bare you-know-what for the first time, and says ""Hey there's no fog in it!"" I couldn't help but laugh during this scene as I thought what do the Japanese censors think about this. Also, one character says in the end that he will return, if Japan Films allows to make the sequel. I'm glad it allowed as I've heard the sequels are equally outrageous. One sequel should include Blues Brothers (yes, THOSE Blues Brothers!) in it etc. This is trash in its most enjoyable, funniest and also cleverest form and so it is a little shame these films are so hard to find. This would definitely be even greater experience, if it was little more fast moving at times as it becomes little boring at one point, but fortunately those segments are very few. This film has to be seen to be fully believed as there are so many trash elements I don't mention here and it wouldn't be even necessary to tell them all here. If you like trash cinema and films made with tongue in very cheek, I think you'll love this little gem as I do, and the director is definitely a genius in this field! 8/10 Perhaps the only film in which a shining vagina is this lethal?",0.6995534896850586,0.516684889793396,0.96,"imdb","BERT"
0,1.0,0.0,"What an overlooked 80's soundtrack. I imagine John Travolta sang some of the songs but in watching the movie it did seem to personify everything that was 80s cheese. Clearly movies that rely on mechanical bulls, bartenders and immature relationships were in style. The best was his lousy Texas accent. Compare that to Friday Night Lights.I suggest watching Cocktail and Stir Crazy to start really getting into the dumbing down of film. Also, as a side note Made in America with Ted Danson and Whoopie Goldberg is an awesomely bad movie. I was so shocked to realize I had never watched it. One more weird movie of this genre would have to include Cadilac Man with Robin Williams. Just remember all of these BIG stars played big roles in these CHEESY movies.. Tom Cruise, Richard Pryor, Robin Williams and John Travolta","What an overlooked 80's soundtrack. I imagine John Travolta sang some of the songs but in watching the movie it did seem to personify everything that was 80s cheese. Clearly movies that rely on mechanical bulls, bartenders and immature relationships were in style. The best was his lousy Texas accent. Compare that to Friday Night Lights.I suggest watching Cocktail and Stir Crazy to start really getting into the dumbing down of film. Also, as a side note Made in America with Ted Danson and Whoopie Goldberg is an awesomely bad film. I was so shocked to realizing I had never watched it. One more weird movie of this genre would have to include Cadilac Man with Robin Williams. Just remember all of these BIG stars played big roles in these CHEESY movies.. Tom Cruise, Richard Pryor, Robin Williams and John Travolta",0.5200491547584534,0.6028203368186951,0.99,"imdb","BERT"
8,1.0,0.0,"Wow, I can't believe i'm the first and only one to post a comment on this great movie. Although the movie itself seemed interesting enough the real thing that attracted me to this one is Matt lillard, granted most people probably either think he's too caffeine happy or just plain sucks but we're both the same age and from the same generation and i've watched this guy so many times that he's one of my favorites now. This is one of the few movies where he is the big shot and main star kind of like in SLC Punk, another great Lillard film. Baiscally this is storywise your usual heist movies but with more twists than anything, which start to amount to craziness. Also very notable in this movie is another great actor named vincent D'onofrio, a very under appreciated person in the film industry. The woman in the movie is a newcomer and she isn't too bad although you know they hired her mainly for her accent and the nude scene =) It's a game of jack vs jill vs bob as each want to reap the rewards but share with no one. They all try to get eachother to kill off the other and it's a timebomb waiting to explode. Matt shows his true prowess as the scheming JAck who initially starts the whole scheme. Vincent and woman play a couple of art thieves who are in need of money due to a lack of business. Vince's character is a bit deranged and skitz's throughout the movie but that only add to the intensity of the film. The surprises left and right are well welcomed and the ending is very non cliche and makes you feel happy, well maybe that depends on the type of endings you like. This movie kept me very interested besides the fact Matt was in it, it's a great movie and i'd highly recommend it to anyone who likes movies. Critic's probably won't like this movie, but they don't watch movies cause they like movies anyway.","Wow, I can't believe i'm the first and only one to post a comments on this great movies. Although the movie itself seemed interesting enough the real thing that attracted me to this one is Matt lillard, granted most people presumably either thoughts he's too caffeine happy or just plain sucks but we're both the same age and from the same generation and i've watched this guy so many times that he's one of my favorites now. This is one of the few movies where he is the big shot and main star sort of like in SLC Punk, another great Lillard movies. Baiscally this is storywise your usual heist movie but with more twists than anything, which commenced to amount to craziness. Also very notable in this movie is another great actor named vincent D'onofrio, a very under appreciated persons in the movie industry. The woman in the movie is a newcomer and she isn't too bad although you know they hired her chiefly for her accent and the nude scene =) It's a game of jack v jill v bob as each want to reap the rewards but shares with no one. They all attempts to get eachother to kill off the other and it's a timebomb waiting to explode. Matt exhibition his true prowess as the scheming JAck who initially starts the whole scheme. Vincent and woman play a couple of art thieves who are in need of money due to a lack of business. Vince's character is a bit deranged and skitz's throughout the movie but that only add to the intensity of the film. The surprises left and right are well welcomed and the ending is very non cliche and makes you feel happy, well maybe that depends on the type of endings you like. This movie kept me very interested besides the fact Matt was in it, it's a great movie and i'd highly recommend it to anyone who likes movies. Critic's probably won't like this movie, but they don't watch movies cause they like movies anyway.",0.8460693359375,0.5560148358345032,0.98,"imdb","BERT"
